var15,ind_var5,ind_var8_0,ind_var12_0,ind_var13_0,ind_var30,num_var30_0,num_var30,num_var42,saldo_var30,var36,TARGET
32,1,0,0,0,1,3,3,3,3.0,3,0
25,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,150.0,3,0
45,0,0,0,0,0,3,0,0,0.0,99,1
25,1,0,0,0,1,3,3,3,3.0,99,0
39,0,0,0,0,0,3,0,0,0.0,99,0
38,1,0,0,0,1,3,3,3,769.38,1,0
23,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,99,0
49,1,0,0,0,1,3,3,3,3.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
32,0,0,1,0,1,6,3,3,186254.04,1,0
23,1,0,0,0,1,3,3,3,240.0,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
26,1,0,0,0,1,3,3,3,3.0,3,0
26,1,0,0,0,1,3,3,3,50.16,1,0
28,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,90.0,99,0
25,0,0,0,0,0,3,0,0,0.0,99,0
50,1,0,0,0,1,6,3,3,37133.85,1,0
43,1,0,0,0,1,3,3,3,530.1,1,0
34,1,0,1,1,1,9,9,6,90027.99,1,0
34,1,0,0,0,1,3,3,3,8285.67,1,0
30,0,1,0,0,0,3,0,0,0.0,99,1
47,1,0,0,1,1,6,6,3,180003.0,2,0
50,0,0,0,0,0,3,0,0,0.0,99,0
39,0,0,1,0,1,6,3,3,150384.84,1,0
27,0,0,0,1,1,6,3,0,300.0,3,0
23,1,0,0,0,1,6,6,6,6.0,3,0
23,1,0,0,0,1,3,3,3,450.0,99,0
25,1,0,0,0,1,3,3,3,3.0,99,0
24,1,0,0,0,1,3,3,3,213.0,3,0
31,1,0,0,0,1,3,3,3,755.46,2,0
29,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,90.0,3,0
71,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,335.01,1,0
28,0,0,0,0,0,3,0,0,0.0,99,0
32,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,227.25,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
53,1,0,1,0,1,6,6,6,76279.95,1,0
29,0,0,0,0,0,3,0,0,0.0,99,0
26,0,0,0,0,0,3,0,0,0.0,99,0
77,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,15.0,3,0
33,1,0,0,0,1,3,3,3,567.06,1,0
58,0,0,1,0,1,6,3,3,57126.9,1,0
23,1,0,0,0,1,3,3,3,1119.15,2,0
27,0,0,1,0,1,6,3,3,5943.3,1,0
25,0,0,0,0,0,3,0,0,0.0,99,0
24,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,90.0,3,0
24,1,0,0,0,1,3,3,3,3.0,3,0
31,1,0,0,0,1,3,3,3,15.0,3,0
50,1,0,0,1,1,6,6,3,150300.0,3,0
23,1,0,0,0,1,3,3,3,90.0,3,0
23,1,0,0,0,1,3,3,3,90.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
35,1,0,0,0,1,3,3,3,4192.65,2,0
34,0,0,0,0,0,3,0,0,0.0,99,0
28,1,0,0,0,1,3,3,3,6.0,99,0
26,1,0,0,0,1,3,3,3,3.0,3,0
33,1,0,1,0,1,6,6,6,87224.58,3,0
25,1,0,0,0,1,3,3,3,3.0,3,0
30,1,0,0,0,1,3,3,3,90.0,3,0
59,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,90.0,3,0
34,1,0,0,0,1,3,3,3,15.0,2,0
25,0,0,0,0,0,3,0,0,0.0,99,0
27,1,0,0,0,1,3,3,3,3.0,3,0
30,1,0,0,0,1,3,3,3,30.0,2,0
23,1,0,0,0,1,3,3,3,30.0,99,0
31,1,0,0,0,1,3,3,3,6.0,2,0
19,0,0,1,0,1,3,3,3,1397.28,3,0
42,0,0,0,0,0,3,0,0,0.0,99,0
32,1,0,0,0,1,3,3,3,90.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
25,1,0,0,0,1,3,3,3,3.0,3,0
26,1,0,0,0,1,3,3,3,3.0,3,0
52,0,0,0,0,0,3,0,0,0.0,99,0
29,1,0,0,0,1,3,3,3,696.24,1,0
23,1,0,0,0,1,3,3,3,108.15,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,90.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
46,1,0,0,0,1,3,3,3,3.0,2,0
27,1,0,0,0,1,3,3,3,6363.0,3,0
38,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,30.0,99,0
51,1,0,0,0,1,3,3,3,564.75,1,0
23,1,0,0,0,1,3,3,3,90.0,99,0
34,1,0,0,0,1,3,3,3,300.0,3,0
38,1,0,0,0,1,3,3,3,17.82,3,0
24,0,0,0,0,0,3,0,0,0.0,99,0
48,1,0,0,0,1,3,3,3,3623.55,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,6.0,2,0
23,0,0,0,0,0,3,0,0,0.0,99,0
51,1,0,1,0,1,6,6,6,345771.03,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
24,0,0,0,0,0,3,0,0,0.0,99,0
28,1,0,0,0,1,3,3,3,3.0,99,0
54,1,0,0,0,1,3,3,3,689.94,1,0
30,1,0,0,0,1,3,3,3,15.0,99,0
38,1,0,0,0,1,3,3,3,857.88,1,0
23,1,0,0,0,1,3,3,3,3.0,3,0
39,0,1,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
37,1,0,0,0,1,3,3,3,3.0,1,0
40,1,0,0,0,1,3,3,3,1186.95,2,0
23,1,0,0,0,1,3,3,3,3.0,99,0
47,1,0,0,0,1,3,3,3,30.0,2,0
24,1,0,0,0,1,3,3,3,3.0,99,0
29,1,0,0,0,1,3,3,3,30.0,3,0
31,1,0,0,0,1,3,3,3,6.0,99,0
24,1,0,0,0,1,3,3,3,3.0,99,0
71,0,1,0,0,1,3,3,3,0.18,1,0
23,1,0,0,0,1,3,3,3,3.0,3,0
73,1,0,1,0,1,6,3,3,28863.0,2,0
27,0,0,0,0,0,3,0,0,0.0,99,0
55,1,0,0,0,1,3,3,3,3.0,99,0
24,0,0,0,0,0,3,0,0,0.0,99,0
24,0,0,0,0,0,3,0,0,0.0,99,0
28,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,0,0,1,3,3,3,90.0,3,0
42,1,0,0,0,1,3,3,3,3.0,1,0
31,1,0,0,0,1,3,3,3,0.69,2,0
52,0,0,0,0,0,6,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,30.0,3,0
28,1,0,0,0,1,3,3,3,60.0,2,0
24,0,0,0,0,0,3,0,0,0.0,99,0
37,1,0,0,0,1,3,3,3,3.0,99,0
72,1,0,1,0,1,6,6,6,52599.75,2,0
24,1,0,0,0,1,3,3,3,60.0,3,0
23,1,0,0,0,1,3,3,3,3.0,99,0
31,1,0,0,0,1,3,3,3,3.0,3,0
23,0,0,0,0,0,3,0,0,0.0,1,0
51,1,0,0,0,1,3,3,3,3606.66,1,0
22,1,0,0,0,1,3,3,3,3.0,3,0
49,1,0,0,0,1,3,3,3,18030.0,1,0
56,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,90.0,2,0
49,0,0,1,0,1,6,3,3,308199.87,2,0
23,1,0,0,0,1,3,3,3,3.0,3,0
29,1,0,0,0,1,3,3,3,213.09,2,0
42,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,90.0,3,0
23,1,0,0,0,1,3,3,3,7548.24,1,0
47,1,0,0,0,1,3,3,3,25.41,1,0
23,1,0,0,0,1,3,3,3,150.0,3,0
37,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,90.0,3,0
45,1,0,0,0,1,3,3,3,5400.0,1,0
23,1,0,0,0,1,3,3,3,3.0,99,0
74,1,0,0,0,1,3,3,3,2748.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
33,0,0,0,0,0,3,0,0,0.0,99,0
46,1,0,0,0,1,3,3,3,1310.07,1,0
24,1,0,0,0,1,3,3,3,6.51,1,0
24,1,0,0,0,1,3,3,3,3.0,3,0
69,1,0,1,0,1,6,6,6,258893.52,2,0
23,1,0,0,0,1,3,3,3,3.0,3,0
31,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,90.0,3,0
24,1,0,0,0,1,3,3,3,90.0,99,0
37,1,0,0,0,1,3,3,3,15.0,2,0
23,1,0,0,0,1,3,3,3,3.0,2,0
31,1,0,0,0,1,3,3,3,90.0,3,0
23,1,0,0,0,1,3,3,3,2.25,99,0
44,0,1,0,0,1,3,3,3,11402.82,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
24,0,0,0,0,0,3,0,0,0.0,99,0
27,1,0,0,0,1,3,3,3,15.03,3,0
30,0,0,0,0,0,3,0,0,0.0,99,0
29,1,0,0,0,1,3,3,3,3.0,99,0
44,0,0,0,1,1,6,3,0,135000.0,1,0
23,1,0,0,0,1,3,3,3,33.18,2,0
27,1,0,0,0,1,3,3,3,3.0,3,0
52,0,0,0,0,0,3,0,0,0.0,99,1
22,1,0,0,0,1,3,3,3,150.0,3,0
35,0,0,0,0,0,3,0,0,0.0,99,1
29,1,0,0,0,1,3,3,3,177.18,1,0
37,0,0,0,0,0,3,0,0,0.0,99,0
27,1,0,0,0,1,3,3,3,1530.0,99,0
37,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.0,3,0
42,0,0,0,0,0,3,0,0,0.0,99,0
35,1,0,0,0,1,3,3,3,92.4,3,0
39,0,0,1,0,1,9,3,3,334999.29,1,1
24,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
44,1,0,0,0,1,3,3,3,356.25,2,0
40,1,0,0,0,1,3,3,3,3478.44,1,0
23,1,0,0,0,1,3,3,3,90.0,99,0
28,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,241.98,2,0
57,0,0,1,0,1,6,3,3,60298.95,2,0
24,1,0,0,0,1,3,3,3,3.0,99,0
27,0,0,1,0,1,6,3,3,1395.81,1,0
24,1,0,0,0,1,3,3,3,3.0,99,1
23,1,0,0,0,1,3,3,3,90.0,3,0
23,1,0,0,0,1,3,3,3,90.0,99,0
24,1,0,0,0,1,3,3,3,2.61,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
22,1,0,0,0,1,3,3,3,150.0,3,0
68,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,15.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
58,0,0,0,0,0,3,0,0,0.0,99,1
53,1,0,0,0,1,3,3,3,90.0,3,0
23,1,0,0,0,1,3,3,3,90.0,3,0
38,1,0,0,0,1,3,3,3,5119.23,1,0
24,1,0,0,0,1,3,3,3,3.0,2,0
35,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
27,1,0,0,0,1,3,3,3,752.1,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
41,1,0,0,0,1,3,3,3,570.0,2,0
25,1,0,0,0,1,3,3,3,3.0,99,0
24,1,0,0,0,1,3,3,3,3.0,3,0
53,0,0,0,0,0,3,0,0,0.0,99,0
25,1,0,0,0,1,3,3,3,3.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
30,1,0,0,0,1,3,3,3,450.0,1,0
58,1,0,0,0,1,3,3,3,15.0,99,0
30,1,0,1,0,1,6,3,3,900.0,99,0
24,1,0,0,0,1,3,3,3,3.0,3,0
23,0,0,0,0,0,3,0,0,0.0,1,0
64,1,0,0,0,1,3,3,3,3.0,3,0
33,1,0,0,0,1,3,3,3,180.0,1,0
52,0,0,0,0,0,3,0,0,0.0,99,0
59,1,0,0,0,1,3,3,3,1260.0,99,0
28,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,15.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
46,1,0,0,1,1,6,6,3,150042.0,3,0
29,0,1,0,0,1,3,3,3,3019.92,3,0
53,1,0,0,0,1,3,3,3,60.0,3,0
29,1,0,0,0,1,3,3,3,9435.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,0,0,1,3,3,3,15.81,2,0
35,1,0,1,1,1,9,9,6,94049.19,1,0
5,0,0,1,0,1,3,3,3,11403.81,2,0
33,1,0,0,0,1,3,3,3,3.0,3,0
44,1,0,0,0,1,3,3,3,60.0,1,0
31,1,0,0,0,1,3,3,3,3.0,99,0
25,1,0,0,0,1,3,3,3,3.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
32,1,0,0,0,1,3,3,3,30.0,99,1
40,1,0,1,0,1,6,6,6,117147.99,2,0
33,1,0,1,0,1,6,3,3,48.54,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,246.15,1,0
32,1,0,0,0,1,3,3,3,3.0,99,0
23,1,0,0,0,1,3,3,3,68.34,2,0
53,0,0,0,0,0,3,0,0,0.0,99,0
26,1,0,0,0,1,3,3,3,2.43,3,0
23,1,0,0,0,1,3,3,3,60.0,2,0
24,1,0,0,0,1,3,3,3,2580.0,1,0
63,1,0,0,0,1,3,3,3,1027.8,3,0
28,1,0,0,0,1,3,3,3,6.0,3,0
45,0,0,0,0,0,3,0,0,0.0,99,0
67,0,0,1,0,1,9,6,6,480605.22,2,0
23,1,0,0,0,1,3,3,3,3.0,3,0
26,1,0,0,0,1,3,3,3,3.0,99,0
36,1,0,0,0,1,3,3,3,5880.0,1,0
28,1,0,0,0,1,3,3,3,3.0,3,0
45,1,0,0,0,1,3,3,3,9287.28,2,0
39,1,0,1,0,1,6,6,6,210525.3,3,0
41,0,0,0,0,0,3,0,0,0.0,2,0
23,0,0,0,0,0,3,0,0,0.0,99,0
27,0,0,0,0,0,3,0,0,0.0,99,0
46,1,0,0,0,1,3,3,3,226.26,1,0
24,0,0,0,0,0,3,0,0,0.0,99,0
43,1,0,0,0,1,3,3,3,3.0,3,0
31,1,0,0,0,1,3,3,3,125.25,2,0
26,1,0,0,0,1,3,3,3,3.0,3,0
27,1,0,0,0,1,3,3,3,15.0,99,0
25,0,0,0,0,0,3,0,0,0.0,3,0
25,1,0,0,0,1,3,3,3,300.0,2,0
26,1,0,0,0,1,3,3,3,75.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
68,1,0,1,0,1,6,6,6,20420.61,1,0
43,1,0,0,0,1,3,3,3,9687.63,2,0
28,1,0,0,0,1,3,3,3,3.0,99,0
44,1,0,0,0,1,3,3,3,8898.42,1,0
23,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,99,0
24,1,0,0,0,1,3,3,3,150.0,3,0
30,1,0,0,0,1,3,3,3,150.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
25,1,0,0,0,1,3,3,3,3.0,3,0
29,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,803.52,1,0
22,1,0,0,0,1,3,3,3,3.0,3,0
32,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,90.0,99,0
40,0,0,1,0,1,6,3,3,183300.0,1,0
25,1,0,0,0,1,3,3,3,3.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
34,1,0,0,0,1,3,3,3,600.0,1,0
23,1,0,0,0,1,3,3,3,30.0,3,0
24,1,0,0,0,1,3,3,3,90.0,99,0
23,1,0,0,0,1,3,3,3,836.46,1,0
23,1,0,0,0,1,3,3,3,3.0,99,0
59,1,0,0,0,1,3,3,3,405.0,1,0
25,1,0,0,0,1,3,3,3,3.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
36,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,60.0,99,0
50,0,0,0,0,0,3,0,0,0.0,99,0
26,0,0,0,0,0,3,0,0,0.0,99,1
41,1,0,1,1,1,9,6,3,90006.0,2,0
34,1,0,0,0,1,3,3,3,6923.4,1,0
23,1,0,0,0,1,3,3,3,3.0,3,0
25,0,0,0,0,0,6,0,0,0.0,99,0
45,1,0,1,0,1,6,6,6,38388.39,1,0
23,1,0,0,0,1,3,3,3,60.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
28,1,0,0,0,1,3,3,3,3.0,3,0
28,1,0,0,0,1,3,3,3,90.12,1,0
40,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
53,0,1,0,0,0,6,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,90.0,99,0
28,1,0,0,0,1,3,3,3,3.0,3,0
40,0,0,0,0,0,3,0,0,0.0,99,0
36,1,0,0,0,1,3,3,3,90.0,99,0
26,1,0,0,0,1,3,3,3,3.0,3,0
26,0,0,0,0,0,3,0,0,0.0,99,0
25,1,0,0,0,1,3,3,3,90.0,3,0
27,1,0,0,0,1,3,3,3,90.0,99,0
57,1,0,0,0,1,3,3,3,900.0,2,0
23,1,0,0,0,1,3,3,0,-1.02,3,0
34,0,0,1,1,1,9,3,0,150000.0,3,0
27,0,1,0,0,1,3,3,3,2.01,1,0
23,1,0,0,0,1,3,3,3,1590.0,99,0
30,0,0,0,0,0,3,0,0,0.0,99,0
26,0,0,0,0,0,3,0,0,0.0,3,0
23,0,0,1,0,0,6,0,0,0.0,99,0
54,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,120.0,99,0
27,1,0,0,0,1,3,3,3,3.0,3,1
33,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.0,1,0
23,1,0,0,0,1,3,3,3,3.0,99,0
25,1,0,0,0,1,3,3,3,3.0,3,0
26,1,0,0,0,1,3,3,3,90.0,3,0
23,1,0,0,0,1,3,3,3,49.62,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
29,1,0,0,0,1,3,3,3,3.0,3,0
32,1,0,0,0,1,3,3,3,459.9,1,0
28,1,0,0,0,1,3,3,3,3.0,3,0
26,1,0,0,0,1,3,3,3,90.0,3,0
24,1,0,0,0,1,3,3,3,18.57,3,0
47,1,0,0,0,1,3,3,3,60.0,1,0
48,1,0,0,0,1,3,3,3,220.26,1,0
39,1,0,0,0,1,3,3,3,1707.57,1,0
39,1,0,0,0,1,3,3,3,3.0,3,0
24,0,0,0,0,0,3,0,0,0.0,99,0
44,1,0,0,0,1,3,3,3,1567.89,2,0
23,1,0,1,1,1,9,6,3,360300.0,2,0
46,1,0,0,0,1,3,3,3,1029.54,1,0
28,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
75,1,0,0,0,1,3,3,3,150.0,3,0
26,1,0,0,0,1,3,3,3,3.0,3,0
25,1,0,0,0,1,3,3,3,3.0,99,0
39,1,0,1,0,1,6,6,6,56130.03,1,0
28,0,0,0,0,0,3,0,0,0.0,99,0
25,1,0,0,0,1,3,3,3,3.0,3,0
28,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,0,0,1,3,3,3,3.0,3,0
27,1,0,0,0,1,3,3,3,3.0,99,0
23,1,0,0,0,1,3,3,3,3.0,99,0
59,1,0,0,0,1,3,3,3,12225.66,2,0
31,1,0,0,0,1,3,3,3,8050.05,1,0
23,1,0,0,0,1,3,3,3,3.0,3,0
35,1,0,0,0,1,3,3,3,150.0,3,0
23,1,0,0,0,1,3,3,3,270.0,1,0
25,1,0,0,0,1,3,3,3,3.0,3,0
26,0,0,0,0,0,3,0,0,0.0,99,0
31,1,0,0,0,1,3,3,3,150.0,1,0
49,0,1,0,0,0,3,0,0,0.0,99,0
33,0,0,0,1,1,6,3,0,21000.0,3,0
31,1,0,0,0,1,3,3,3,3.0,3,0
28,1,0,0,0,1,3,3,3,3.0,99,0
23,1,0,0,0,1,3,3,3,93.0,3,0
39,0,0,1,1,1,12,6,6,195555.21,3,0
23,1,0,0,0,1,3,3,3,60.0,99,0
23,1,0,0,0,1,3,3,3,90.0,99,0
44,1,0,0,0,1,3,3,3,6047.97,2,0
23,0,0,0,0,0,3,0,0,0.0,99,0
36,1,0,0,0,1,3,3,3,931.98,1,0
32,1,0,0,0,1,3,3,3,3.0,2,0
34,1,0,0,0,1,3,3,3,254.31,1,0
23,0,0,0,0,0,6,0,0,0.0,99,0
28,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,90.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,90.0,3,0
27,1,0,0,0,1,3,3,3,90.0,3,0
38,0,0,0,0,0,3,0,0,0.0,99,1
31,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,2.55,3,0
33,1,0,0,0,1,3,3,3,839.1,1,0
24,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
43,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
51,1,0,0,1,1,6,6,3,126003.0,2,0
23,1,0,0,0,1,3,3,3,60.87,2,0
23,1,0,0,0,1,3,3,3,3.0,3,0
38,0,0,0,0,0,3,0,0,0.0,99,1
39,0,0,0,0,0,3,0,0,0.0,99,0
39,1,0,0,0,1,3,3,3,210.0,1,0
31,0,0,0,1,1,6,3,0,36000.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,0.03,99,0
27,1,0,0,0,1,3,3,3,3.0,3,0
22,1,0,0,0,1,3,3,3,90.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
28,1,0,0,0,1,3,3,3,3.0,99,0
27,1,0,0,0,1,3,3,3,3.0,99,0
51,1,0,0,0,1,3,3,3,1508.25,1,0
38,1,0,0,0,1,3,3,3,15.0,1,0
41,0,0,0,0,0,3,0,0,0.0,99,0
86,1,0,1,1,1,12,9,3,300000.0,1,0
23,1,0,0,0,1,3,3,3,45.0,2,0
24,1,0,0,0,1,3,3,3,3.0,99,0
23,1,0,0,0,1,3,3,3,900.0,2,0
23,1,0,0,0,1,3,3,3,3.0,3,0
25,0,0,0,0,0,3,0,0,0.0,99,0
35,0,0,0,0,0,3,0,0,0.0,99,0
29,1,0,0,0,1,3,3,3,377.34,1,0
23,1,0,0,0,1,3,3,3,90.0,3,0
35,1,0,0,0,1,3,3,3,3.0,3,0
83,1,0,0,0,1,3,3,3,150.0,2,0
23,1,0,0,0,1,3,3,3,90.0,2,0
23,0,0,0,0,0,3,0,0,0.0,99,0
27,1,0,0,0,1,3,3,3,2526.42,2,0
24,1,0,0,0,1,3,3,3,3.0,99,0
42,1,0,0,1,1,6,6,3,10595.64,1,0
32,1,0,0,0,1,3,3,3,119.1,2,0
23,1,0,0,0,1,3,3,3,52.32,2,0
31,1,0,0,0,1,3,3,3,0.03,2,0
39,1,0,1,0,1,6,6,6,10538.73,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
68,1,0,0,0,1,3,3,3,889.08,1,0
42,1,0,0,0,1,3,3,3,360174.0,2,0
42,0,0,0,0,0,3,0,0,0.0,99,0
27,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,99,0
28,1,0,0,0,1,3,3,0,-129.87,1,0
23,1,0,0,0,1,3,3,3,3.0,3,0
38,0,0,1,0,1,6,3,3,240.06,1,0
29,1,0,0,0,1,3,3,3,3.0,99,0
26,1,0,0,0,1,3,3,3,1460.28,1,0
57,1,0,0,0,1,3,3,3,1200.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
57,1,0,0,0,1,3,3,3,1740.0,1,0
26,1,0,0,0,1,3,3,3,3.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
27,1,0,0,0,1,3,3,3,3.0,3,0
24,0,0,0,0,0,3,0,0,0.0,99,0
39,1,0,0,0,1,3,3,3,390.0,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
36,1,0,0,0,1,3,3,3,3.0,3,0
28,1,0,0,0,1,3,3,3,3.0,3,0
38,1,0,0,0,1,3,3,3,1279.05,1,0
42,1,0,0,0,1,3,3,3,238.32,1,0
26,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,232.92,2,0
42,1,0,0,0,1,3,3,3,2166.45,1,0
60,1,0,0,0,1,3,3,3,519.03,1,0
23,0,0,0,0,0,6,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
53,1,0,1,1,1,9,6,3,81003.0,2,0
50,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
34,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,300.0,3,0
38,1,0,0,0,1,3,3,3,1427.16,1,0
30,1,0,0,0,1,3,3,3,3.0,99,0
77,1,0,0,1,1,6,6,3,180009.0,1,0
28,1,0,0,0,1,3,3,3,45.0,2,0
64,0,0,0,1,1,6,3,0,150000.0,3,0
33,0,0,0,0,0,6,0,0,0.0,99,1
23,1,0,0,0,1,3,3,3,478.5,2,0
49,0,1,0,0,1,3,3,3,3300.0,1,0
24,1,0,0,0,1,3,3,3,3.0,3,0
30,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,112.83,1,0
27,1,0,0,0,1,3,3,3,3.0,3,0
27,1,0,0,0,1,3,3,3,3.0,3,0
35,0,0,0,0,0,3,0,0,0.0,99,1
86,1,0,1,1,1,9,6,3,159015.0,3,0
31,1,0,0,0,1,3,3,3,222.6,99,0
32,0,0,0,0,0,3,0,0,0.0,99,0
35,1,0,0,0,1,3,3,3,30.0,99,0
24,0,0,0,0,0,3,0,0,0.0,99,0
61,0,0,0,0,0,3,0,0,0.0,1,0
48,1,0,0,0,1,3,3,3,172.41,1,0
24,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,0,0,1,3,3,3,3.0,3,0
68,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,30.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
25,1,0,0,0,1,3,3,3,3.0,99,0
24,1,0,0,0,1,3,3,3,3.0,99,0
77,0,0,1,0,1,6,3,3,240384.6,2,0
23,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,36.9,99,0
26,0,0,0,0,0,3,0,0,0.0,99,0
63,1,0,0,0,1,3,3,3,8066.43,2,0
50,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
36,1,0,0,0,1,3,3,3,413.7,2,0
